Date,Open,High,Low,Close,Volume,Adj Close
2010-04-12,"10,996.75","11,066.96","10,957.22","11,005.97",4607090000,"11,005.97"
2010-04-09,"10,926.92","11,032.12","10,894.19","10,997.35",4511570000,"10,997.35"
2010-04-08,"10,896.99","10,969.92","10,810.15","10,927.07",4726970000,"10,927.07"
2010-04-07,"10,961.95","11,000.22","10,835.77","10,897.52",5101430000,"10,897.52"
2010-04-06,"10,972.49","11,017.76","10,893.89","10,969.99",4086180000,"10,969.99"
2010-04-05,"10,927.45","11,026.75","10,880.36","10,973.55",3881620000,"10,973.55"
2010-04-01,"10,857.31","10,983.14","10,851.57","10,927.07",4006870000,"10,927.07"
2010-03-31,"10,907.34","10,933.19","10,802.22","10,856.63",4484340000,"10,856.63"
2010-03-30,"10,895.02","10,968.56","10,837.21","10,907.42",4085000000,"10,907.42"
2010-03-29,"10,849.23","10,954.43","10,827.91","10,895.86",4375580000,"10,895.86"
2010-03-26,"10,841.29","10,934.85","10,801.84","10,850.36",4708420000,"10,850.36"
2010-03-25,"10,837.51","10,985.26","10,818.77","10,841.21",5668900000,"10,841.21"
2010-03-24,"10,887.62","10,925.48","10,788.77","10,836.15",4705750000,"10,836.15"
2010-03-23,"10,787.18","10,906.06","10,752.41","10,888.83",4411640000,"10,888.83"
2010-03-22,"10,741","10,836.68","10,672.23","10,785.89",4261680000,"10,785.89"
2010-03-19,"10,780","10,869.55","10,665.35","10,741.98",5212410000,"10,741.98"
2010-03-18,"10,733.44","10,821.49","10,686.89","10,779.17",4234510000,"10,779.17"
2010-03-17,"10,686.36","10,787.86","10,658.1","10,733.67",4963200000,"10,733.67"
2010-03-16,"10,642.53","10,717.42","10,594.16","10,685.98",4369770000,"10,685.98"
2010-03-15,"10,623.41","10,680.32","10,540.65","10,642.15",4164110000,"10,642.15"
2010-03-12,"10,611.77","10,690.9","10,561.66","10,624.69",4928160000,"10,624.69"
2010-03-11,"10,560.98","10,626.73","10,489.87","10,611.84",4669060000,"10,611.84"
2010-03-10,"10,560.13","10,639.05","10,502.64","10,567.33",5469120000,"10,567.33"
2010-03-09,"10,552.24","10,637.46","10,493.49","10,564.38",5185570000,"10,564.38"
2010-03-08,"10,563.78","10,632.48","10,500.9","10,552.52",3774680000,"10,552.52"
2010-03-05,"10,445.13","10,587.13","10,445.13","10,566.2",4133000000,"10,566.2"
2010-03-04,"10,396.53","10,484.05","10,363.88","10,444.14",3945010000,"10,444.14"
2010-03-03,"10,406.28","10,496.22","10,359.58","10,396.76",3951320000,"10,396.76"
2010-03-02,"10,404.16","10,493.8","10,359.8","10,405.98",4134680000,"10,405.98"
2010-03-01,"10,326.1","10,444.6","10,320.05","10,403.79",3847640000,"10,403.79"
2010-02-26,"10,321.41","10,391.24","10,250.45","10,325.26",3945190000,"10,325.26"
2010-02-25,"10,366.6","10,366.6","10,155.75","10,321.03",4521130000,"10,321.03"
2010-02-24,"10,284","10,416.94","10,271.61","10,374.16",4168360000,"10,374.16"
2010-02-23,"10,383.16","10,430.16","10,239.34","10,282.41",4521050000,"10,282.41"
2010-02-22,"10,402.43","10,468.55","10,333.05","10,383.38",3814440000,"10,383.38"
2010-02-19,"10,387.77","10,459.18","10,316.5","10,402.35",3944280000,"10,402.35"
2010-02-18,"10,309.39","10,416.79","10,255.58","10,392.9",3878620000,"10,392.9"
2010-02-17,"10,261.48","10,366.83","10,223.16","10,309.24",4259230000,"10,309.24"
2010-02-16,"10,100.81","10,292.62","10,100.81","10,268.81",4080770000,"10,268.81"
2010-02-12,"10,137.23","10,140.18","9,962.13","10,099.14",4160680000,"10,099.14"
2010-02-11,"10,037.85","10,184.85","9,963.19","10,144.19",4400870000,"10,144.19"
2010-02-10,"10,055.46","10,120.15","9,946.26","10,038.38",4251450000,"10,038.38"
2010-02-09,"9,910.28","10,154.24","9,910.28","10,058.64",5114260000,"10,058.64"
2010-02-08,"10,005.43","10,059.24","9,882.85","9,908.39",4089820000,"9,908.39"
2010-02-05,"10,003.69","10,078.89","9,822.84","10,012.23",6438900000,"10,012.23"
2010-02-04,"10,273.12","10,273.12","9,984.35","10,002.18",5859690000,"10,002.18"
2010-02-03,"10,291.73","10,356.86","10,192.03","10,270.55",4285450000,"10,270.55"
2010-02-02,"10,186.13","10,333.35","10,138.75","10,296.85",4749540000,"10,296.85"
2010-02-01,"10,068.99","10,227.24","10,068.99","10,185.53",4077610000,"10,185.53"
2010-01-29,"10,122.04","10,272.29","10,014.35","10,067.33",5412850000,"10,067.33"
2010-01-28,"10,236.92","10,310.68","10,023.8","10,120.46",5452400000,"10,120.46"
2010-01-27,"10,194.29","10,294.13","10,060.98","10,236.16",5319120000,"10,236.16"
2010-01-26,"10,195.35","10,323","10,102.17","10,194.29",4731910000,"10,194.29"
2010-01-25,"10,175.1","10,316.65","10,135.95","10,196.86",4481390000,"10,196.86"
2010-01-22,"10,389.58","10,450.04","10,133.15","10,172.98",6208650000,"10,172.98"
2010-01-21,"10,603.91","10,651.14","10,334.18","10,389.88",6874289600,"10,389.88"
2010-01-20,"10,719.69","10,719.69","10,492.36","10,603.15",4810560000,"10,603.15"
2010-01-19,"10,608.37","10,763.45","10,555.47","10,725.43",4724830000,"10,725.43"
2010-01-15,"10,706.99","10,736.54","10,529.09","10,609.65",4758730000,"10,609.65"
2010-01-14,"10,680.16","10,767.15","10,619.02","10,710.55",3915200000,"10,710.55"
2010-01-13,"10,628.09","10,747.12","10,569.07","10,680.77",4170360000,"10,680.77"
2010-01-12,"10,662.86","10,701.48","10,523.35","10,627.26",4716160000,"10,627.26"
2010-01-11,"10,620.31","10,739.87","10,538.91","10,663.99",4255780000,"10,663.99"
2010-01-08,"10,606.4","10,653.11","10,509.74","10,618.19",4389590000,"10,618.19"
2010-01-07,"10,571.11","10,655.6","10,471.73","10,606.86",5270680000,"10,606.86"
2010-01-06,"10,564.72","10,655.22","10,488.28","10,573.68",4972660000,"10,573.68"
2010-01-05,"10,584.56","10,647.14","10,468.86","10,572.02",2491020000,"10,572.02"
2010-01-04,"10,430.69","10,641.62","10,430.69","10,583.96",3991400000,"10,583.96"
2009-12-31,"10,548.51","10,578.74","10,420.56","10,428.05",2076990000,"10,428.05"
2009-12-30,"10,544.36","10,583.28","10,470.75","10,548.51",2277300000,"10,548.51"
2009-12-29,"10,547.83","10,605.65","10,518.59","10,545.41",2491020000,"10,545.41"
2009-12-28,"10,517.91","10,585.02","10,477.25","10,547.08",2716400000,"10,547.08"
2009-12-24,"10,467.12","10,541.26","10,450.95","10,520.1",1267710000,"10,520.1"
2009-12-23,"10,464.32","10,520.93","10,409","10,466.44",3166870000,"10,466.44"
2009-12-22,"10,414.67","10,511.56","10,399.33","10,464.93",3641130000,"10,464.93"
2009-12-21,"10,330.1","10,489.41","10,330.1","10,414.14",3977340000,"10,414.14"
2009-12-18,"10,309.39","10,412.55","10,237.75","10,328.89",6325890000,"10,328.89"
2009-12-17,"10,439.99","10,439.99","10,279.39","10,308.26",7615070400,"10,308.26"
2009-12-16,"10,449.81","10,552.75","10,401.9","10,441.12",4829820000,"10,441.12"
2009-12-15,"10,499.31","10,542.09","10,380.96","10,452",5045100000,"10,452"
2009-12-14,"10,471.28","10,566.88","10,431.6","10,501.05",4548490000,"10,501.05"
2009-12-11,"10,403.41","10,516.47","10,385.42","10,471.5",3791090000,"10,471.5"
2009-12-10,"10,336","10,479.06","10,332.14","10,405.83",3996490000,"10,405.83"
2009-12-09,"10,282.85","10,377.11","10,207.29","10,337.05",4115410000,"10,337.05"
2009-12-08,"10,385.42","10,385.42","10,216.44","10,285.97",4748030000,"10,285.97"
2009-12-07,"10,386.86","10,478.23","10,321.11","10,390.11",4103360000,"10,390.11"
2009-12-04,"10,368.57","10,549.04","10,285.44","10,388.9",5781140000,"10,388.9"
2009-12-03,"10,455.63","10,533.55","10,338.49","10,366.15",4810030000,"10,366.15"
2009-12-02,"10,470.44","10,537.63","10,386.03","10,452.68",3941340000,"10,452.68"
2009-12-01,"10,343.82","10,537.03","10,343.82","10,471.58",4249310000,"10,471.58"
2009-11-30,"10,309.77","10,394.34","10,238.05","10,344.84",3895520000,"10,344.84"
2009-11-27,"10,452.23","10,452.23","10,179.33","10,309.92",2362910000,"10,309.92"
2009-11-25,"10,432.96","10,513.6","10,385.65","10,464.4",3036350000,"10,464.4"
2009-11-24,"10,451.25","10,488.66","10,335.62","10,433.71",3700820000,"10,433.71"
2009-11-23,"10,320.13","10,524.4","10,320.13","10,450.95",3827920000,"10,450.95"
2009-11-20,"10,327.91","10,377.41","10,237.6","10,318.16",3751230000,"10,318.16"
2009-11-19,"10,425.33","10,425.33","10,226.41","10,332.44",4178030000,"10,332.44"
2009-11-18,"10,426.27","10,471.28","10,330.33","10,426.31",4293340000,"10,426.31"
2009-11-17,"10,404.77","10,465.76","10,318.69","10,437.42",3824070000,"10,437.42"
2009-11-16,"10,267.53","10,465.83","10,267.53","10,406.96",4565850000,"10,406.96"
2009-11-13,"10,197.85","10,332.29","10,162.93","10,270.47",3792610000,"10,270.47"
2009-11-12,"10,289.82","10,341.21","10,157.64","10,197.47",4160250000,"10,197.47"
2009-11-11,"10,247.42","10,357.38","10,217.19","10,291.26",4286700000,"10,291.26"
2009-11-10,"10,223.01","10,300.33","10,148.12","10,246.97",4394770000,"10,246.97"
2009-11-09,"10,020.62","10,248.93","10,020.62","10,226.94",4460030000,"10,226.94"
2009-11-06,"10,001.35","10,077.08","9,898.49","10,023.42",4277130000,"10,023.42"
2009-11-05,"9,807.8","10,043.75","9,807.8","10,005.96",4848350000,"10,005.96"
2009-11-04,"9,767.3","9,962.35","9,745.76","9,802.14",5635510000,"9,802.14"
2009-11-03,"9,787.47","9,844.84","9,649.78","9,771.91",5487500000,"9,771.91"
2009-11-02,"9,712.13","9,883.68","9,647.06","9,789.44",6202640000,"9,789.44"
2009-10-30,"9,961.52","9,980.19","9,664.89","9,712.73",6512420000,"9,712.73"
2009-10-29,"9,762.91","9,996.67","9,762.91","9,962.58",5595040000,"9,962.58"
2009-10-28,"9,881.11","9,940.89","9,723.31","9,762.69",6600350000,"9,762.69"
2009-10-27,"9,868.34","9,994.55","9,802.36","9,882.17",5337380000,"9,882.17"
2009-10-26,"9,972.33","10,107.99","9,817.55","9,867.96",6363380000,"9,867.96"
2009-10-23,"10,099.9","10,138.59","9,908.7","9,972.18",4767460000,"9,972.18"
2009-10-22,"9,946.18","10,133.08","9,879.07","10,081.31",5192410000,"10,081.31"
2009-10-21,"10,038.84","10,157.94","9,909.83","9,949.36",5616290000,"9,949.36"
2009-10-20,"10,092.42","10,157.26","9,952.98","10,041.48",5396930000,"10,041.48"
2009-10-19,"9,996.67","10,146.61","9,967.49","10,092.19",4619240000,"10,092.19"
2009-10-16,"10,061.36","10,072.62","9,884.51","9,995.91",4894740000,"9,995.91"
2009-10-15,"10,014.88","10,087.43","9,916.93","10,062.94",5369780000,"10,062.94"
2009-10-14,"9,873.55","10,064.98","9,873.55","10,015.86",5406420000,"10,015.86"
2009-10-13,"9,883.98","9,935.53","9,780.9","9,871.06",4320480000,"9,871.06"
2009-10-12,"9,865.24","9,978.07","9,814.45","9,885.8",3710430000,"9,885.8"
2009-10-09,"9,786.04","9,890.41","9,731.32","9,864.94",3763780000,"9,864.94"
2009-10-08,"9,728.22","9,872.5","9,709.78","9,786.87",4988400000,"9,786.87"
2009-10-07,"9,725.69","9,782.56","9,634.96","9,725.58",4238220000,"9,725.58"
2009-10-06,"9,601.26","9,793.37","9,601.26","9,731.25",5029840000,"9,731.25"
2009-10-05,"9,488.73","9,640.33","9,449.81","9,599.75",4313310000,"9,599.75"
2009-10-02,"9,507.62","9,571.71","9,378.77","9,487.67",5583240000,"9,487.67"
2009-10-01,"9,711.6","9,714.7","9,482.98","9,509.28",5791450000,"9,509.28"
2009-09-30,"9,741.83","9,817.17","9,583.04","9,712.28",5998860000,"9,712.28"
2009-09-29,"9,789.74","9,861.99","9,705.1","9,742.2",4949900000,"9,742.2"
2009-09-28,"9,663.23","9,861.39","9,658.09","9,789.36",3726950000,"9,789.36"
2009-09-25,"9,706.68","9,781.73","9,605.19","9,665.19",4507090000,"9,665.19"
2009-09-24,"9,749.99","9,836.82","9,637.53","9,707.44",5505610000,"9,707.44"
2009-09-23,"9,830.63","9,937.72","9,724.9","9,748.55",5531930000,"9,748.55"
2009-09-22,"9,779.61","9,890.71","9,742.96","9,829.87",5246600000,"9,829.87"
2009-09-21,"9,818.61","9,846.12","9,688.4","9,778.86",4615280000,"9,778.86"
2009-09-18,"9,784.75","9,898.57","9,751.27","9,820.2",5607970000,"9,820.2"
2009-09-17,"9,789.82","9,896.38","9,706.23","9,783.92",6668110000,"9,783.92"
2009-09-16,"9,683.71","9,837.05","9,648.95","9,791.71",6793529600,"9,791.71"
2009-09-15,"9,626.42","9,745.91","9,553.8","9,683.41",6185620000,"9,683.41"
2009-09-14,"9,598.08","9,662.1","9,492.96","9,626.8",4979610000,"9,626.8"
2009-09-11,"9,625.44","9,698.67","9,532.11","9,605.41",4922600000,"9,605.41"
2009-09-10,"9,546.54","9,666.55","9,479.2","9,627.48",5191380000,"9,627.48"
2009-09-09,"9,496.59","9,604.43","9,435.45","9,547.22",5202550000,"9,547.22"
2009-09-08,"9,440.13","9,564.45","9,402.8","9,497.34",5235160000,"9,497.34"
2009-09-04,"9,345.36","9,465.37","9,302.28","9,441.27",4097370000,"9,441.27"
2009-09-03,"9,282.03","9,350.27","9,252.93","9,344.61",4624280000,"9,344.61"
2009-09-02,"9,306.21","9,378.77","9,223.08","9,280.67",5842730000,"9,280.67"
2009-09-01,"9,492.32","9,573.67","9,275.15","9,310.6",6862360000,"9,310.6"
2009-08-31,"9,542.91","9,552.97","9,389.27","9,496.28",5004560000,"9,496.28"
2009-08-28,"9,582.74","9,666.71","9,476.63","9,544.2",5785780000,"9,544.2"
2009-08-27,"9,541.63","9,629.98","9,440.43","9,580.63",5785880000,"9,580.63"
2009-08-26,"9,538.61","9,613.65","9,446.71","9,543.52",5080060000,"9,543.52"
2009-08-25,"9,509.21","9,646.53","9,485.7","9,539.29",5768740000,"9,539.29"
2009-08-24,"9,506.18","9,625.89","9,442.17","9,509.28",6302450000,"9,509.28"
2009-08-21,"9,347.86","9,549.19","9,347.86","9,505.96",5885550000,"9,505.96"
2009-08-20,"9,278.55","9,385.72","9,237.52","9,350.05",4893160000,"9,350.05"
2009-08-19,"9,208.68","9,333.34","9,099.14","9,279.16",4257000000,"9,279.16"
2009-08-18,"9,134.36","9,262.08","9,124.08","9,217.94",4198970000,"9,217.94"
2009-08-17,"9,313.85","9,313.85","9,078.28","9,135.34",4854970000,"9,135.34"
2009-08-14,"9,398.04","9,425.17","9,214.47","9,321.4",4940750000,"9,321.4"
2009-08-13,"9,362.29","9,448.97","9,269.26","9,398.19",5250660000,"9,398.19"
2009-08-12,"9,236.06","9,442.47","9,199.8","9,361.61",5498170000,"9,361.61"
2009-08-11,"9,334.33","9,351.86","9,180.23","9,241.45",5773160000,"9,241.45"
2009-08-10,"9,368.41","9,420.56","9,249.99","9,337.95",5406080000,"9,337.95"
2009-08-07,"9,258.45","9,466.89","9,258.45","9,370.07",6827089600,"9,370.07"
2009-08-06,"9,277.19","9,378.01","9,168.44","9,256.26",6753380000,"9,256.26"
2009-08-05,"9,315.36","9,374.38","9,173.2","9,280.97",7242120000,"9,280.97"
2009-08-04,"9,285.05","9,370.3","9,207.21","9,320.19",5713700000,"9,320.19"
2009-08-03,"9,173.65","9,342.11","9,162.09","9,286.56",5603440000,"9,286.56"
2009-07-31,"9,154.61","9,264.65","9,081.3","9,171.61",5139070000,"9,171.61"
2009-07-30,"9,072.84","9,298.13","9,072.84","9,154.46",6035180000,"9,154.46"
2009-07-29,"9,092.34","9,141.23","8,967.26","9,070.72",5178770000,"9,070.72"
2009-07-28,"9,106.92","9,154.76","8,980.03","9,096.72",5490350000,"9,096.72"
2009-07-27,"9,093.09","9,154.23","8,996.58","9,108.51",4631290000,"9,108.51"
2009-07-24,"9,066.11","9,144.48","8,955.77","9,093.24",4458300000,"9,093.24"
2009-07-23,"8,882.31","9,143.05","8,837.95","9,069.29",5761650000,"9,069.29"
2009-07-22,"8,912.39","8,993.48","8,802.13","8,881.26",4634100000,"8,881.26"
2009-07-21,"8,848.15","8,991.07","8,780.82","8,915.94",5309300000,"8,915.94"
2009-07-20,"8,746.05","8,884.43","8,717.26","8,848.15",4853150000,"8,848.15"
2009-07-17,"8,711.89","8,797.97","8,638.81","8,743.94",5141380000,"8,743.94"
2009-07-16,"8,612.66","8,750.28","8,543.97","8,711.82",4898640000,"8,711.82"
2009-07-15,"8,363.95","8,643.04","8,363.95","8,616.21",5238830000,"8,616.21"
2009-07-14,"8,331.37","8,407.48","8,255.27","8,359.49",4149030000,"8,359.49"
2009-07-13,"8,146.82","8,348.08","8,106.16","8,331.68",4499440000,"8,331.68"
